,account_id,district_id,date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population<500,municipality_population_500-1999,municipality_population_2000-9999,municipality_population_>=10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3613,4130,70,1997-06-01,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,85800,6,NA,91945,-2759
3614,4131,5,1994-08-19,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,63200,15,NA,151505,700
3615,4132,36,1997-10-02,monthly,Liberec,north Bohemia,159617,9,85.2,9198,131,29,19,8,1,3.3,4.28,5796.0,6132,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,24300,200,NA,79530,1000
3616,4134,7,1993-03-03,monthly,Melnik,central Bohemia,94725,6,63.4,9920,130,38,28,1,3,2.2,2.87,4289.0,4846,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,64200,15,NA,149382,500
3617,4140,28,1997-12-05,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580.0,1525,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,47840,15,NA,57337,800
3618,4143,55,1997-10-07,monthly,Brno - venkov,south Moravia,157042,9,33.9,8743,111,49,70,18,0,1.8,2.43,3659.0,3894,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,29700,15,NA,82828,1000
3619,4144,1,1996-08-19,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,2,0.0,5823.0,1998-06-21,212976.0,5916.0,36.0,C,True,False,61900,15,NA,119288,1100
3620,4150,65,1997-07-05,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157.0,2718,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,19700,15,8.0,70540,600
3621,4156,42,1997-06-27,monthly,Havlickuv Brod,east Bohemia,95907,7,59.1,8388,87,87,25,5,2,2.4,2.94,1658.0,1668,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,46100,0,NA,108287,-404
3622,4158,27,1997-09-04,monthly,Plzen - jih,west Bohemia,67298,7,43.8,8561,110,71,19,10,0,0.6,1.29,1029.0,1127,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,33500,15,NA,86575,900
3623,4159,74,1993-07-09,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,28300,15,NA,91043,200
3624,4161,1,1995-02-23,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,27100,15,NA,81692,500
3625,4171,28,1993-06-12,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580.0,1525,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,50300,15,NA,134273,700
3626,4173,1,1993-11-08,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,22900,15,NA,66774,700
3627,4186,1,1996-08-25,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23200,15,NA,71459,900
3628,4190,62,1995-10-04,monthly,Uherske Hradiste,south Moravia,145688,5,40.7,8544,109,22,41,13,2,1.2,1.86,2719.0,2906,1,0.0,5830.0,1997-08-28,405780.0,6763.0,60.0,C,True,False,15680,15,NA,54225,700
3629,4195,67,1994-05-21,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244.0,3079,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,61800,15,NA,150494,700
3630,4204,21,1996-01-29,monthly,Tabor,south Bohemia,103347,7,67.0,9104,123,87,16,7,1,1.5,2.07,2299.0,2354,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,24500,15,NA,47347,600
3631,4208,1,1997-04-08,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,9700,15,NA,43144,800
3632,4214,1,1996-03-21,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,61700,4,NA,154142,-2264
3633,4225,55,1993-05-18,monthly,Brno - venkov,south Moravia,157042,9,33.9,8743,111,49,70,18,0,1.8,2.43,3659.0,3894,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,29700,15,NA,110231,1100
3634,4237,18,1993-11-29,monthly,Pisek,south Bohemia,70699,4,65.3,8968,131,60,13,2,1,2.8,3.35,1740.0,1910,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,62500,15,NA,146486,600
3635,4240,50,1993-02-08,monthly,Svitavy,east Bohemia,102609,6,52.0,8187,94,75,33,2,3,4.8,5.45,2123.0,2134,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,75600,15,NA,92842,2866
3636,4245,52,1994-05-02,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564.0,2799,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,41600,15,28.0,79387,500
3637,4253,43,1996-01-16,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,55300,15,6.0,125820,1000
3638,4254,70,1993-05-04,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,29700,15,NA,79408,500
3639,4258,51,1995-08-26,monthly,Trutnov,east Bohemia,121947,11,70.5,8541,131,37,28,7,3,2.5,2.97,3496.0,3839,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,56500,15,NA,139517,300
3640,4259,66,1994-04-08,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,1,0.0,5836.0,1994-08-27,79632.0,3318.0,24.0,A,True,False,64300,15,NA,124466,900
3641,4260,56,1993-10-14,monthly,Breclav,south Moravia,124605,8,46.0,8772,126,11,42,14,1,4.6,4.98,2854.0,3158,1,0.0,5837.0,1994-06-29,244560.0,4076.0,60.0,C,True,False,30600,15,NA,72513,1000
3642,4263,5,1995-07-17,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,30100,15,NA,86973,800
3643,4264,28,1993-12-07,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580.0,1525,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,29700,15,NA,94640,200
3644,4266,54,1997-02-05,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,15700,15,NA,55766,300
3645,4268,77,1997-02-20,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4.0,5.56,3460.0,3590,2,0.0,5841.0,1998-11-04,41988.0,3499.0,12.0,C,True,False,33280,15,NA,66016,200
3646,4269,26,1995-12-24,monthly,Plzen - mesto,west Bohemia,170449,1,100.0,10787,131,0,0,0,1,2.6,3.09,6041.0,6261,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,80700,15,NA,145427,300
3647,4273,15,1996-03-11,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845.0,1879,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,46900,15,NA,114464,646
3648,4276,43,1994-07-09,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,71400,15,NA,188635,900
3649,4283,39,1994-10-16,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,40640,15,NA,103241,600
3650,4286,43,1996-11-11,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085.0,3891,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,44800,15,NA,107351,1100
3651,4287,1,1993-10-17,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,13440,15,NA,43786,500
3652,4296,63,1993-01-28,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,42240,15,NA,84574,200
3653,4301,1,1997-06-26,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,15300,15,NA,53842,900
3654,4320,61,1996-07-23,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112.0,2059,1,0.0,5856.0,1997-08-09,51360.0,4280.0,12.0,B,True,True,59000,1,NA,158634,-5295
3655,4321,47,1993-04-18,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,63700,15,NA,159484,1000
3656,4328,72,1994-06-17,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,22200,15,NA,43285,300
3657,4329,1,1994-02-17,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,37100,15,NA,119549,300
3658,4330,47,1995-07-05,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,58200,15,NA,152103,1100
3659,4332,74,1997-12-23,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,31500,15,NA,117827,1000
3660,4336,2,1997-07-08,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159.0,2674,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,44300,15,2.0,140929,200
3661,4337,29,1993-11-16,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818.0,888,1,1.0,5861.0,1994-12-08,51408.0,2142.0,24.0,A,True,False,58700,15,1.0,140842,900
3662,4342,74,1996-04-29,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,1.0,5862.0,1997-12-09,100128.0,4172.0,24.0,C,True,False,63800,15,2.0,140823,700
3663,4343,31,1993-11-22,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328.0,1452,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,27200,15,NA,104567,900
3664,4346,25,1996-03-15,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822.0,2218,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,63200,15,NA,145586,800
3665,4347,1,1993-03-27,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,35100,15,NA,69491,700
3666,4349,74,1996-09-16,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,39000,15,NA,91875,700
3667,4350,63,1993-04-04,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,62200,15,NA,150170,1000
3668,4352,2,1993-07-05,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159.0,2674,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,30400,15,18.0,86597,400
3669,4354,38,1997-01-08,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7.0,8.23,2653.0,2822,1,1.0,5865.0,1998-10-30,327660.0,5461.0,60.0,C,True,False,37500,15,NA,112776,1000
3670,4355,31,1993-02-21,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328.0,1452,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,43100,15,NA,79218,800
3671,4356,47,1994-01-26,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,13100,8,NA,37537,-35457
3672,4358,5,1997-02-12,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616.0,3040,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,63900,15,5.0,147074,300
3673,4361,69,1996-03-11,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,2,1.0,5868.0,1997-03-29,90156.0,7513.0,12.0,A,True,False,63000,15,6.0,150627,700
3674,4368,1,1995-01-16,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,24934,15,NA,73976,500
3675,4375,39,1996-10-28,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,55000,15,NA,135944,800
3676,4377,28,1993-04-24,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580.0,1525,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,64200,15,11.0,167492,500
3677,4379,44,1996-06-28,monthly,Chrudim,east Bohemia,105606,7,53.0,8254,97,77,26,7,2,2.7,3.76,2166.0,2325,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,17600,15,NA,33973,500
3678,4383,73,1996-11-10,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355.0,4433,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,57700,15,NA,146652,800
3679,4385,23,1993-11-23,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879.0,3198,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,29100,15,NA,86052,1000
3680,4389,77,1996-07-28,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4.0,5.56,3460.0,3590,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,44960,15,NA,60583,400
3681,4405,41,1996-09-08,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445.0,5471,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,39600,4,NA,128881,-1619
3682,4414,24,1993-09-10,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,2,0.0,5877.0,1995-02-23,97224.0,4051.0,24.0,A,True,False,11700,15,NA,68273,1000
3683,4415,73,1995-07-05,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355.0,4433,1,0.0,5878.0,1997-04-01,74040.0,6170.0,12.0,A,True,False,35680,15,NA,87902,600
3684,4416,14,1994-02-12,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604.0,6295,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,30800,15,NA,107916,800
3685,4418,66,1994-02-09,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247.0,2103,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,15900,15,NA,56353,200
3686,4423,39,1995-04-26,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947.0,4743,1,1.0,5880.0,1995-10-31,73836.0,2051.0,36.0,A,True,False,48100,15,6.0,129608,900
3687,4424,48,1996-01-29,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,26900,15,NA,80013,500
3688,4427,32,1993-06-07,monthly,Ceska Lipa,north Bohemia,105058,10,81.0,9272,118,32,19,7,2,2.8,3.22,4340.0,4505,2,0.0,5882.0,1994-09-26,87816.0,7318.0,12.0,A,True,False,10300,15,NA,43442,800
3689,4434,41,1994-12-09,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445.0,5471,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,62900,15,NA,156903,1100
3690,4437,40,1993-09-24,monthly,Teplice,north Bohemia,128118,8,85.3,9317,97,9,16,6,3,6.4,7.07,6949.0,6872,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,68600,15,NA,101441,600
3691,4438,48,1996-08-04,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,124,50,24,8,1,1.7,2.44,1655.0,1717,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,33760,15,NA,52414,500
3692,4439,30,1995-12-25,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985.0,2804,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,16320,15,NA,40655,1100
3693,4442,54,1996-08-08,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,13100,15,NA,50092,300
3694,4445,47,1997-08-07,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079.0,5410,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,17700,15,NA,46823,400
3695,4447,62,1996-06-16,monthly,Uherske Hradiste,south Moravia,145688,5,40.7,8544,109,22,41,13,2,1.2,1.86,2719.0,2906,2,0.0,5886.0,1996-10-31,192744.0,5354.0,36.0,C,True,False,63400,15,NA,128779,200
3696,4448,60,1993-06-02,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879.0,2252,2,1.0,5887.0,1994-10-03,192744.0,5354.0,36.0,A,True,False,64800,15,6.0,157005,700
3697,4454,63,1996-12-21,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,23200,15,NA,78133,1100
3698,4456,14,1996-09-03,monthly,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,135,69,27,10,1,1.4,1.71,6604.0,6295,1,1.0,5889.0,1998-02-09,321240.0,5354.0,60.0,C,True,False,39400,15,1.0,141990,700
3699,4458,60,1996-04-23,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879.0,2252,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,18100,15,NA,64134,900
3700,4463,67,1993-09-03,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244.0,3079,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,28200,15,NA,48054,1000
3701,4470,16,1993-11-01,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874.0,1913,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,78900,15,NA,115094,500
3702,4473,45,1995-10-09,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080.0,2122,1,0.0,5895.0,1997-01-03,93960.0,1566.0,60.0,C,True,False,30000,15,NA,88247,800
3703,4475,72,1997-04-16,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672.0,9208,2,0.0,NA,NA,NA,NA,NA,NA,True,NA,18800,15,NA,55513,500
3704,4476,24,1994-11-10,monthly,Karlovy Vary,west Bohemia,122603,8,80.0,8991,128,25,21,6,2,1.3,2.01,5198.0,5273,1,0.0,5897.0,1996-09-25,15192.0,633.0,24.0,A,True,False,14720,15,NA,48157,500
3705,4478,70,1993-07-23,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,34600,15,NA,102437,800
3706,4480,58,1996-08-19,monthly,Jihlava,south Moravia,109164,4,63.6,8757,96,98,16,6,1,3.3,3.95,2212.0,2471,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,20500,15,NA,42740,200
3707,4484,54,1993-02-03,monthly,Brno - mesto,south Moravia,387570,1,100.0,9897,140,0,0,0,1,1.6,1.96,18721.0,18696,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,62100,15,NA,160891,700
3708,4488,33,1996-04-24,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,21500,15,NA,45178,600
3709,4503,50,1995-01-03,monthly,Svitavy,east Bohemia,102609,6,52.0,8187,94,75,33,2,3,4.8,5.45,2123.0,2134,1,1.0,5900.0,1996-01-01,135360.0,2820.0,48.0,C,True,False,63600,15,5.0,146480,200
3710,4511,33,1993-09-26,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,10400,15,NA,44316,600
3711,4514,69,1993-12-18,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,72000,15,NA,129866,300
3712,4519,8,1994-06-08,monthly,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,127,95,19,7,1,1.2,1.44,5179.0,4987,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,6200,100,NA,58507,200
3713,4526,63,1993-11-29,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,50700,15,NA,84856,900
3714,4527,9,1997-06-01,monthly,Nymburk,central Bohemia,81344,6,55.3,8899,149,61,23,4,2,3.3,3.97,2987.0,2487,2,1.0,NA,NA,NA,NA,NA,NA,True,NA,41500,15,2.0,105898,600
3715,4533,68,1997-08-03,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4.0,4.72,5623.0,5887,1,1.0,5906.0,1998-05-05,81144.0,2254.0,36.0,C,True,False,62500,15,2.0,132954,200
3716,4534,63,1997-01-18,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,21000,700,NA,70911,600
3717,4538,70,1995-05-07,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878.0,10108,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,5000,300,NA,45854,300
3718,4543,33,1993-10-08,monthly,Decin,north Bohemia,133777,11,84.7,8705,116,24,17,7,3,5.7,7.61,4650.0,4859,1,1.0,NA,NA,NA,NA,NA,NA,True,NA,34400,1,NA,65061,-482
3719,4550,56,1997-02-06,monthly,Breclav,south Moravia,124605,8,46.0,8772,126,11,42,14,1,4.6,4.98,2854.0,3158,1,0.0,5909.0,1998-01-03,61320.0,1022.0,60.0,C,True,False,9700,15,NA,34807,700
3720,4576,27,1993-06-05,monthly,Plzen - jih,west Bohemia,67298,7,43.8,8561,110,71,19,10,0,0.6,1.29,1029.0,1127,1,0.0,5918.0,1994-06-04,300204.0,8339.0,36.0,A,True,False,23600,15,NA,68594,300
3721,4580,9,1994-08-27,monthly,Nymburk,central Bohemia,81344,6,55.3,8899,149,61,23,4,2,3.3,3.97,2987.0,2487,1,1.0,5922.0,1995-08-05,20220.0,1685.0,12.0,A,True,False,61600,15,8.0,127871,500
3722,4585,27,1996-06-08,monthly,Plzen - jih,west Bohemia,67298,7,43.8,8561,110,71,19,10,0,0.6,1.29,1029.0,1127,2,1.0,5923.0,1996-10-10,64656.0,1347.0,48.0,C,True,False,16100,15,4.0,59121,200
3723,4588,12,1996-08-27,monthly,Pribram,central Bohemia,107870,6,58.0,8754,137,84,29,6,1,3.8,4.31,3804.0,3868,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,7900,6,NA,33973,-6595
3724,4589,4,1995-05-22,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,14560,8,NA,37165,-2461
3725,4596,74,1993-03-09,monthly,Ostrava - mesto,north Moravia,323870,1,100.0,10673,100,0,0,0,1,4.7,5.44,18782.0,18347,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,54600,1,NA,153404,-2736
3726,4616,1,1997-09-24,monthly,Hl.m. Praha,Prague,1204953,1,100.0,12541,167,0,0,0,1,0.2,0.43,85677.0,99107,1,1.0,5930.0,1998-01-12,66696.0,2779.0,24.0,C,True,False,57100,15,4.0,163270,1000
3727,4618,3,1996-07-21,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824.0,2813,1,0.0,5931.0,1997-03-17,66696.0,2779.0,24.0,D,True,True,56600,0,NA,115745,-7914
3728,4626,9,1996-06-15,monthly,Nymburk,central Bohemia,81344,6,55.3,8899,149,61,23,4,2,3.3,3.97,2987.0,2487,1,0.0,5932.0,1997-06-18,33348.0,2779.0,12.0,A,True,False,54800,15,NA,112215,700
3729,4650,4,1995-10-15,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244.0,5892,1,0.0,5938.0,1996-08-25,402000.0,6700.0,60.0,C,True,False,9100,15,NA,52350,200
3730,4659,56,1993-10-08,monthly,Breclav,south Moravia,124605,8,46.0,8772,126,11,42,14,1,4.6,4.98,2854.0,3158,1,0.0,NA,NA,NA,NA,NA,NA,True,NA,44300,7,NA,115427,-1116
3731,4660,63,1997-01-03,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562.0,1460,1,0.0,5940.0,1997-05-28,106944.0,4456.0,24.0,C,True,False,36100,15,NA,83933,58
